ID,Posted at,Screen name,Text
585532668173021186,2015-04-07 20:00:41 +0000,bosblaket,"""People who design for the web should use animation more"" - @vlh #openvisconf #css #animation"
585532555954356226,2015-04-07 20:00:14 +0000,kosamari,. @vlh giving super entertaining and informative talk on CSS #openvisconf http://t.co/Ba019ZL1cs
585532445640024067,2015-04-07 19:59:48 +0000,KristinHenry,"CSS animations not good at physics, dynamic, or multy-state animation-- @vlh at #openvisconf"
585532442691428353,2015-04-07 19:59:47 +0000,laneharrison,RT @JessSchillinger: Our innate perceptual and cognitive abilities should become an integral part of the next-gen of vis systems - @laneharrison #openvisconf
585532435078766594,2015-04-07 19:59:45 +0000,adamperer,RT @jsundram: Feature selection graphic from @adamperer. I see faces/beards/hairstyles everywhere... #openvisconf http://t.co/JM0RUrfWK6
585532328258174976,2015-04-07 19:59:20 +0000,wdonohue,"RT @JessSchillinger: .@nprviz team has all their coding, guidelines, web dev, etc tools open to everyone online https://t.co/qSRdbl4WUY #openvisconf"
585532262059474945,2015-04-07 19:59:04 +0000,arnicas,"""Why would I do css animation if it can't do physics?"" - trolly question in mean girls voice Val gets #openvisconf"
585532224394649601,2015-04-07 19:58:55 +0000,laneharrison,"RT @lenagroeger: How does emotion affect graphical perception? Expand scope, constrict or expand spatial attention. Wow this @laneharrison talk. #openvisconf"
585532167423401984,2015-04-07 19:58:42 +0000,laneharrison,RT @arnicas: Bump chart of correlation perception by chart  types and corr - @laneharrison #openvisconf http://t.co/wxehMR4Z6Y
585531951680987136,2015-04-07 19:57:50 +0000,KristinHenry,"CSS is good for animations with predetermined motion, been 2 states, &reusable motion-- @vlh at #openvisconf"
585531839722422272,2015-04-07 19:57:23 +0000,laneharrison,RT @OpenVisConf: Hearing about Weber's Law from @laneharrison. #openvisconf http://t.co/gduxCU3pww
585531639096340483,2015-04-07 19:56:36 +0000,adamperer,RT @iamctodd: Visualization and Prediction with @adamperer at #openvisconf .. #sketchnotes http://t.co/vhTzeYAkbY
585531609878814724,2015-04-07 19:56:29 +0000,arnicas,Height is an expensive thing to animate in Css - @vlh #openvisconf
585531435236331522,2015-04-07 19:55:47 +0000,OpenVisConf,"RT @jsundram: ""CSS transforms are limited only … by your patience"" -- @vlh #OpenVisConf"
585531421034446850,2015-04-07 19:55:44 +0000,OpenVisConf,"RT @boonerang: My heart is full of sadness as I leave #openvisconf early. It, and everyone involved, was an inspiring delight. Smooches!"
585531237495922688,2015-04-07 19:55:00 +0000,boonerang,"My heart is full of sadness as I leave #openvisconf early. It, and everyone involved, was an inspiring delight. Smooches!"
585531230319435776,2015-04-07 19:54:58 +0000,OpenVisConf,RT @jegeragh: I think the people who wrote css specifications were trying to keep animation a secret - @vlh #openvisconf
585531169619517440,2015-04-07 19:54:44 +0000,adamperer,RT @OpenVisConf: Demos of using visualizations in predictive modeling pipelines with @adamperer 📊📈📉+🔮 #openvisconf http://t.co/KsoXOO9f5S
585531059510599681,2015-04-07 19:54:17 +0000,jsundram,"""CSS transforms are limited only … by your patience"" -- @vlh #OpenVisConf"
585531004930109440,2015-04-07 19:54:04 +0000,jegeragh,I think the people who wrote css specifications were trying to keep animation a secret - @vlh #openvisconf
585530984491311105,2015-04-07 19:53:59 +0000,OpenVisConf,"RT @sashacuerda: @alykat @nprviz pretty sure we'll be adapting this tool chain, especially copytext and pym. Great job and thanks #openvisconf"
585530519774978050,2015-04-07 19:52:09 +0000,OpenVisConf,RT @JessSchillinger: You can't demo anything about HTML or CSS without using a cat.  It's internet Law - @vlh #openvisconf
585530417039679488,2015-04-07 19:51:44 +0000,hfairfield,Love this; thank you! MT @iamctodd: #sketchnotes of @moebio & @hfairfield's talks at #openvisconf http://t.co/kSLOeJopPG
585530311938854912,2015-04-07 19:51:19 +0000,sashacuerda,"@alykat @nprviz pretty sure we'll be adapting this tool chain, especially copytext and pym. Great job and thanks #openvisconf"
585530289134424064,2015-04-07 19:51:14 +0000,KristinHenry,Transitions are easiest way to make things move with CSS-- Val Head at #openvisconf
585530273527439362,2015-04-07 19:51:10 +0000,OpenVisConf,Transforming cats on stage! @vlh kicking us off with css animations. #openvisconf http://t.co/jzfOR0sQZy
585530237070475265,2015-04-07 19:51:01 +0000,BoazSender,RT @OpenVisConf: Have you been looking for the collaborative note-taking doc? It's here: http://t.co/E6lZ1fdwz0 #openvisconf
585529919209394177,2015-04-07 19:49:46 +0000,BoazSender,RT @iamctodd: Performance vs Pain @dominikus & Why Big Data is Hard @fisherdanyel #sketchnotes at #openvisconf http://t.co/WcJUR6Pv3Y
585529910720081920,2015-04-07 19:49:43 +0000,BoazSender,RT @iamctodd: Visualization and Prediction with @adamperer at #openvisconf .. #sketchnotes http://t.co/vhTzeYAkbY
585529854210285569,2015-04-07 19:49:30 +0000,JessSchillinger,You can't demo anything about HTML or CSS without using a cat.  It's internet Law - @vlh #openvisconf
585529659099639809,2015-04-07 19:48:44 +0000,OpenVisConf,@LeaVerou that was the handy work of @isaacdurazo! We love them so much. #openvisconf
585529657350553600,2015-04-07 19:48:43 +0000,jegeragh,"RT @TheresaPappa: Ryan Gosling,avocados, dinosaurs & bunnies casually thrown into a presentation on SVG, Canvas & WebGL? I'm all ears @dominikus #openvisconf"
585529585477017604,2015-04-07 19:48:26 +0000,JessSchillinger,"And now, CSS Animation with @vlh #openvisconf"
585529099839533057,2015-04-07 19:46:30 +0000,taraadiseshan,RT @OpenVisConf: Have you been looking for the collaborative note-taking doc? It's here: http://t.co/E6lZ1fdwz0 #openvisconf
585529084521897985,2015-04-07 19:46:27 +0000,OpenVisConf,Come grab sweet #openvisconf swag at the front table before they are all gone! The mug is good for holding memories~~ http://t.co/1jdr8ZZl9X
585529040292945925,2015-04-07 19:46:16 +0000,OpenVisConf,RT @LeaVerou: Lovely posters by #openvisconf in the style of the logo. Love how it follows this nicely designed… https://t.co/f9yAJMux3E
585528855810703361,2015-04-07 19:45:32 +0000,pixelbeat,RT @OpenVisConf: Have you been looking for the collaborative note-taking doc? It's here: http://t.co/E6lZ1fdwz0 #openvisconf
585528375135051779,2015-04-07 19:43:37 +0000,comeetie,"RT @dominikus: find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585528347058429952,2015-04-07 19:43:31 +0000,comeetie,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585528282432593920,2015-04-07 19:43:15 +0000,LeaVerou,Lovely posters by #openvisconf in the style of the logo. Love how it follows this nicely designed… https://t.co/f9yAJMux3E
585528234080604160,2015-04-07 19:43:04 +0000,jandot,RT @iamctodd: Performance vs Pain @dominikus & Why Big Data is Hard @fisherdanyel #sketchnotes at #openvisconf http://t.co/WcJUR6Pv3Y
585528079096934401,2015-04-07 19:42:27 +0000,pixelbeat,RT @OpenVisConf: Demos of using visualizations in predictive modeling pipelines with @adamperer 📊📈📉+🔮 #openvisconf http://t.co/KsoXOO9f5S
585528022637420547,2015-04-07 19:42:13 +0000,pixelbeat,RT @arnicas: Fascinating glyphs for feature selection algorithm differences by @adamperer #openvisconf http://t.co/43b4lLTRee
585527421748785152,2015-04-07 19:39:50 +0000,OpenVisConf,RT @Zebraengine: Some take aways on visual predictive modeling #openvisconf http://t.co/1PiMASLlQI
585527414220058625,2015-04-07 19:39:48 +0000,currankelleher,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585527401456783361,2015-04-07 19:39:45 +0000,OpenVisConf,RT @tkb: Today's regrets: 1) Just eating that second muffin 2) Not being at #openvisconf
585527377213677569,2015-04-07 19:39:39 +0000,OpenVisConf,RT @iamctodd: Visualization and Prediction with @adamperer at #openvisconf .. #sketchnotes http://t.co/vhTzeYAkbY
585527365138264064,2015-04-07 19:39:37 +0000,OpenVisConf,RT @iamctodd: Performance vs Pain @dominikus & Why Big Data is Hard @fisherdanyel #sketchnotes at #openvisconf http://t.co/WcJUR6Pv3Y
585527341666959362,2015-04-07 19:39:31 +0000,OpenVisConf,"RT @jsundram: Book recommendation @judithd's ""The Social Machine"" from @kimay #openvisconf"
585527282820894721,2015-04-07 19:39:17 +0000,OpenVisConf,Have you been looking for the collaborative note-taking doc? It's here: http://t.co/E6lZ1fdwz0 #openvisconf
585527243721613314,2015-04-07 19:39:08 +0000,currankelleher,"RT @dominikus: find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585527200235028481,2015-04-07 19:38:57 +0000,currankelleher,Nice to see a Radvis plot at #openvisconf http://t.co/mORs09rB0q
585527157738381313,2015-04-07 19:38:47 +0000,currankelleher,"RT @dominikus: here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585525916341776384,2015-04-07 19:33:51 +0000,timelyportfolio,RT @zhoyoyo: Weighting performance against pain #openvisconf http://t.co/R8jJUfPbBE
585525443085885442,2015-04-07 19:31:58 +0000,comeetie,RT @arnicas: Fascinating glyphs for feature selection algorithm differences by @adamperer #openvisconf http://t.co/43b4lLTRee
585525024259444736,2015-04-07 19:30:18 +0000,jsundram,"Book recommendation @judithd's ""The Social Machine"" from @kimay #openvisconf"
585524666552418304,2015-04-07 19:28:53 +0000,unthevert,RT @Zebraengine: Definitely intrigued by Coquito's potential #openvisconf http://t.co/ewLLeUcqxT
585524310485372928,2015-04-07 19:27:28 +0000,tkb,"RT @alykat: Slides: Today's #openvisconf talk about #datavis on a deadline, and the tools we've developed at @nprviz: http://t.co/wzgUDt3qpA"
585524252515897344,2015-04-07 19:27:14 +0000,nicodemus055,RT @iamctodd: Performance vs Pain @dominikus & Why Big Data is Hard @fisherdanyel #sketchnotes at #openvisconf http://t.co/WcJUR6Pv3Y
585523533163421697,2015-04-07 19:24:23 +0000,scrottie,"RT @CandidCanon: You need a t-shirt from Null Island, where @tableau maps 0 lat, 0 long, lol!  😂 http://t.co/mnDBrVFNqF @FisherDanyel  #openvisconf"
585523526838394880,2015-04-07 19:24:21 +0000,infotroph,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585523340145782787,2015-04-07 19:23:37 +0000,derkreature,"RT @palamago: Nice presentation of @awoodruff   about #maps and #dataviz in #openvisconf
http://t.co/ai1NuYz6gn http://t.co/eD2koSCUqh"
585523224185856000,2015-04-07 19:23:09 +0000,jraines,"RT @jegeragh: ""Big data scatterplot..."" By @FisherDanyel #openvisconf http://t.co/8XZC8HP8oy"
585522457077018625,2015-04-07 19:20:06 +0000,iamctodd,Performance vs Pain @dominikus & Why Big Data is Hard @fisherdanyel #sketchnotes at #openvisconf http://t.co/WcJUR6Pv3Y
585521983040974850,2015-04-07 19:18:13 +0000,iamctodd,Visualization and Prediction with @adamperer at #openvisconf .. #sketchnotes http://t.co/vhTzeYAkbY
585521935246843904,2015-04-07 19:18:02 +0000,eelstretching,RT @jsundram: Feature selection graphic from @adamperer. I see faces/beards/hairstyles everywhere... #openvisconf http://t.co/JM0RUrfWK6
585521719953227777,2015-04-07 19:17:11 +0000,kristw,Tweets from #openvisconf look exciting!
585521675313270787,2015-04-07 19:17:00 +0000,tkb,Today's regrets: 1) Just eating that second muffin 2) Not being at #openvisconf
585521240665907201,2015-04-07 19:15:16 +0000,Zebraengine,Some take aways on visual predictive modeling #openvisconf http://t.co/1PiMASLlQI
585521164023377920,2015-04-07 19:14:58 +0000,rjweise,"RT @dominikus: here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585521020108406784,2015-04-07 19:14:24 +0000,rjweise,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585520999019446273,2015-04-07 19:14:19 +0000,OpenVisConf,"RT @KristinHenry: Great talk by @adamperer, giving me some ideas for my citysounds project. #openvisconf"
585520923127734272,2015-04-07 19:14:01 +0000,timelyportfolio,RT @arnicas: Yay - pivotgraphs as a graph aggregation by @wattenberg #openvisconf http://t.co/MkYrUJy7u5
585520871302901760,2015-04-07 19:13:48 +0000,RLapotre,RT @OpenVisConf: Demos of using visualizations in predictive modeling pipelines with @adamperer 📊📈📉+🔮 #openvisconf http://t.co/KsoXOO9f5S
585520866680791040,2015-04-07 19:13:47 +0000,rjweise,RT @Zebraengine: Definitely intrigued by Coquito's potential #openvisconf http://t.co/ewLLeUcqxT
585520682538270720,2015-04-07 19:13:03 +0000,timelyportfolio,"RT @dominikus: here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585520678905970688,2015-04-07 19:13:02 +0000,ivonn3_pena,"RT @dominikus: find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585520669951205377,2015-04-07 19:13:00 +0000,KristinHenry,"Great talk by @adamperer, giving me some ideas for my citysounds project. #openvisconf"
585520643803901954,2015-04-07 19:12:54 +0000,Milr0c,@adamperer gave a great talk on visualization in data science at #openvisconf http://t.co/jv2fPWAdLC
585520307148083202,2015-04-07 19:11:34 +0000,bahmutov,RT @Zebraengine: Definitely intrigued by Coquito's potential #openvisconf http://t.co/ewLLeUcqxT
585520275502010368,2015-04-07 19:11:26 +0000,ivonn3_pena,"RT @dominikus: here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585520250160029696,2015-04-07 19:11:20 +0000,JanWillemTulp,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585520225732427776,2015-04-07 19:11:14 +0000,OpenVisConf,RT @jsundram: Feature selection graphic from @adamperer. I see faces/beards/hairstyles everywhere... #openvisconf http://t.co/JM0RUrfWK6
585520067758129152,2015-04-07 19:10:37 +0000,jsundram,Feature selection graphic from @adamperer. I see faces/beards/hairstyles everywhere... #openvisconf http://t.co/JM0RUrfWK6
585520017371959296,2015-04-07 19:10:25 +0000,simpson,RT @OpenVisConf: Demos of using visualizations in predictive modeling pipelines with @adamperer 📊📈📉+🔮 #openvisconf http://t.co/KsoXOO9f5S
585520006034755585,2015-04-07 19:10:22 +0000,arnicas,Fascinating glyphs for feature selection algorithm differences by @adamperer #openvisconf http://t.co/43b4lLTRee
585519875382239233,2015-04-07 19:09:51 +0000,vlandham,"RT @dominikus: here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585519827151888384,2015-04-07 19:09:39 +0000,OpenVisConf,Demos of using visualizations in predictive modeling pipelines with @adamperer 📊📈📉+🔮 #openvisconf http://t.co/KsoXOO9f5S
585519590236618752,2015-04-07 19:08:43 +0000,OpenVisConf,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585519540559339521,2015-04-07 19:08:31 +0000,OpenVisConf,RT @Zebraengine: Definitely intrigued by Coquito's potential #openvisconf http://t.co/ewLLeUcqxT
585519327945875456,2015-04-07 19:07:40 +0000,timelyportfolio,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585519297667198976,2015-04-07 19:07:33 +0000,BenceArato,"RT @dominikus: find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585518886168227840,2015-04-07 19:05:55 +0000,KristinHenry,Infuse...interactive feature selection..Mentioned by Adam Perera at #openvisconf
585518859274350593,2015-04-07 19:05:49 +0000,shirleyxywu,"@vlandham I've watched your #openvisconf talk, it was brilliant.  didn't notice the stumbles.  but we're always our own harshest critics."
585518701132259328,2015-04-07 19:05:11 +0000,Zebraengine,Definitely intrigued by Coquito's potential #openvisconf http://t.co/ewLLeUcqxT
585518444528934912,2015-04-07 19:04:10 +0000,NadiehBremer,"RT @mf_viz: One more #visualization to discuss at #openvisconf: if you like it, vote for it here today! http://t.co/9b6Cjfbi5j http://t.co/5lu9G0s9QB"
585518408260784130,2015-04-07 19:04:01 +0000,arnicas,RT @FisherDanyel: @arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585518246650077186,2015-04-07 19:03:23 +0000,FisherDanyel,@arnicas My #openvisconf slides can be found at http://t.co/KXgkqpENnw
585518234411134977,2015-04-07 19:03:20 +0000,arnicas,Nice real time query refinement and results viewer for health data by @adamperer #openvisconf http://t.co/OnMC0YSH3P
585518145588330497,2015-04-07 19:02:58 +0000,FILWD,RT @arnicas: Perception follows Webers Law - @laneharrison #openvisconf http://t.co/1JRtuQlRQS
585517884132225024,2015-04-07 19:01:56 +0000,OpenVisConf,"RT @dominikus: here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585517733879619585,2015-04-07 19:01:20 +0000,dominikus,"here's a link to the Stars!! app i've shown at #openvisconf: http://t.co/lSDiQwSwnH
test static and animated svg, canvas & webgl performance"
585517697791852544,2015-04-07 19:01:12 +0000,OpenVisConf,"RT @dominikus: find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585517662085713922,2015-04-07 19:01:03 +0000,OpenVisConf,"RT @jschwabish: ""Ecosystem"" seems to be the keyword of this year's #openvisconf"
585517642921934849,2015-04-07 19:00:59 +0000,JanWillemTulp,"RT @dominikus: find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585517601750679555,2015-04-07 19:00:49 +0000,KristinHenry,"Coquito, a cohort construction tool. Need to check this out...predictive modeling. Mentioned by Adam Perera at #openvisconf"
585517578694631424,2015-04-07 19:00:43 +0000,OpenVisConf,"RT @CandidCanon: You need a t-shirt from Null Island, where @tableau maps 0 lat, 0 long, lol!  😂 http://t.co/mnDBrVFNqF @FisherDanyel  #openvisconf"
585517554778636288,2015-04-07 19:00:38 +0000,OpenVisConf,RT @arnicas: Slightly nerve wracking illo of model creation and eval process using #openvisconf speakers today from @adamperer http://t.co/TtueEruwbF
585517524051222528,2015-04-07 19:00:30 +0000,FILWD,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585517510205829120,2015-04-07 19:00:27 +0000,OpenVisConf,"RT @nrchtct: not really a replacement for being there in person, but the #openvisconf stream has been super stimulating - can't wait for the videos"
585517471723053056,2015-04-07 19:00:18 +0000,dominikus,"find my #openvisconf slides on 'performance vs pain - svg, canvas & webgl' here: http://t.co/EtZCjq5t82"
585517142994456578,2015-04-07 18:58:59 +0000,figuerosky,"RT @arnicas: .@adamperer uses weka, orange, and scikit learn for ml #openvisconf"
585516977692749825,2015-04-07 18:58:20 +0000,taraadiseshan,Fantastic explanation of algorithmic classification using the speaker lineup as an example dataset #openvisconf
585516973666258944,2015-04-07 18:58:19 +0000,jschwabish,"""Ecosystem"" seems to be the keyword of this year's #openvisconf"
585516948131336193,2015-04-07 18:58:13 +0000,OpenHypervideo,RT @kimay: Really nice study on #visualization #design guidelines by @laneharrison http://t.co/H4WJUBF6dQ at #openvisconf http://t.co/xB4aDNnDMB
585516936827641856,2015-04-07 18:58:10 +0000,Ani_Aghababyan,Who is a better presenter? Cross validation for predictive accuracy by Adam Perer from @IBM @OpenVisConf #openvisconf http://t.co/CKuXLD7PtH
585516931962265602,2015-04-07 18:58:09 +0000,arnicas,".@adamperer uses weka, orange, and scikit learn for ml #openvisconf"
585516857299488771,2015-04-07 18:57:51 +0000,CandidCanon,"You need a t-shirt from Null Island, where @tableau maps 0 lat, 0 long, lol!  😂 http://t.co/mnDBrVFNqF @FisherDanyel  #openvisconf"
585516737375899649,2015-04-07 18:57:23 +0000,arnicas,Slightly nerve wracking illo of model creation and eval process using #openvisconf speakers today from @adamperer http://t.co/TtueEruwbF
585516717738176512,2015-04-07 18:57:18 +0000,astrobiased,@adamperer is quantifying the speakers to predict the good and bad speakers. Enticing subject :) #openvisconf http://t.co/4VrKz1wU2D
585516545037709312,2015-04-07 18:56:37 +0000,nrchtct,"not really a replacement for being there in person, but the #openvisconf stream has been super stimulating - can't wait for the videos"
585515740322734082,2015-04-07 18:53:25 +0000,anilkpatro,RT @arnicas: Nice big data vis solution space slide from @FisherDanyel #openvisconf http://t.co/8nAeS3OBhh
585515581031473153,2015-04-07 18:52:47 +0000,ivonn3_pena,"RT @jeffrey_heer: Hi #datavis folks, the slides from my #openvisconf keynote are online here: http://t.co/f0tWwab24w @uwdata"
585515558239612929,2015-04-07 18:52:42 +0000,njgriffiths,RT @jegeragh: Visualizations are just like games... really boring games - @dominikus recommending checking out pixi.js #openvisconf
585515351510749184,2015-04-07 18:51:52 +0000,Swizec,"RT @jegeragh: ""Big data scatterplot..."" By @FisherDanyel #openvisconf http://t.co/8XZC8HP8oy"
585515272284598273,2015-04-07 18:51:33 +0000,anilkpatro,RT @jegeragh: Performance and pain are unfortunately correlated - @dominikus at #openvisconf http://t.co/LxydRphQJW
585515239103471616,2015-04-07 18:51:26 +0000,nrchtct,"RT @arvindsatya1: WebGL, as smooth as Ryan Gosling. A new slogan from @dominikus #openvisconf"
585514960211546113,2015-04-07 18:50:19 +0000,OpenVisConf,RT @poezn: Incremental visualization for big data is one of the prime use cases for transitions between states #openvisconf
585514456089788416,2015-04-07 18:48:19 +0000,poezn,Incremental visualization for big data is one of the prime use cases for transitions between states #openvisconf
585514031080964096,2015-04-07 18:46:37 +0000,kanitw,"RT @jschwabish: Hey #openvisconf,.... http://t.co/NFtqZlcs2L"
585513965884727298,2015-04-07 18:46:22 +0000,arnicas,The incremental vis approach from @FisherDanyel (also @joe_hellerstein inspiration on left) #openvisconf http://t.co/ZwmyJYtAon
585513837610328064,2015-04-07 18:45:51 +0000,jsundram,It turns out that @FisherDanyel and I are thinking about a lot of the same things.  #openvisconf
585513663815163904,2015-04-07 18:45:10 +0000,_duncan_macleod,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585513634815684608,2015-04-07 18:45:03 +0000,GuidoS,"RT @MaptimeHQ: .@awoodruff from @MaptimeBoston is giving an awesome #openvisconf talk right now! “Blindfolded Cartography"": http://t.co/IQOWaxNTQu #maptime"
585513402400907264,2015-04-07 18:44:08 +0000,mgiraldo,RT @arnicas: The NPR js style guide #openvisconf http://t.co/jMfrrODL7K
585513353105248258,2015-04-07 18:43:56 +0000,simpson,"RT @OpenVisConf: #openvisconf speaker @dominikus sings the praises of SVG. Smooth and great to work with, but slow. Go Vectors! http://t.co/ysUstSgARA"
585513181616930817,2015-04-07 18:43:15 +0000,OpenVisConf,"RT @JessSchillinger: Whoa! We've got Segoe Script! @FisherDanyel discusses big data wrangling. (Unfortunately, I was too slow get get a pic) #openvisconf"
585513175430389763,2015-04-07 18:43:13 +0000,JessSchillinger,Times New Roman AND an emoticon! #openvisconf http://t.co/gq0pHLmMLa
585513169352859651,2015-04-07 18:43:12 +0000,JM_Beaudoin,RT @venohr: The evolution of scroll bars. #openvisconf http://t.co/sMINXK9FqK
585513160200871936,2015-04-07 18:43:10 +0000,OpenVisConf,RT @arnicas: Nice big data vis solution space slide from @FisherDanyel #openvisconf http://t.co/8nAeS3OBhh
585512914414657540,2015-04-07 18:42:11 +0000,OpenVisConf,.@FisherDanyel references Walt Whitman in his #openvisconf talk. Leaves of Big Data??? 🍃🍃🍃 O Data! Big Data! http://t.co/Ljrgf0TcIy
585512863231561729,2015-04-07 18:41:59 +0000,arnicas,Nice big data vis solution space slide from @FisherDanyel #openvisconf http://t.co/8nAeS3OBhh
585512830952157185,2015-04-07 18:41:51 +0000,_duncan_macleod,RT @DataRobot: We're hiring for a Data Visualization Engineer. Is this you? Position details: http://t.co/9LuRAeNUdf #openvisconf http://t.co/ONgjSa3jNA
585512545609482240,2015-04-07 18:40:43 +0000,poezn,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585512439703326720,2015-04-07 18:40:18 +0000,PhilipDBest,"RT @jsundram: Big Data Plots, by @FisherDanyel #openvisconf http://t.co/PXn3G4zyB1"
585512150539571200,2015-04-07 18:39:09 +0000,ndiakopoulos,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585511813195902976,2015-04-07 18:37:49 +0000,JessSchillinger,"Whoa! We've got Segoe Script! @FisherDanyel discusses big data wrangling. (Unfortunately, I was too slow get get a pic) #openvisconf"
585511547641954306,2015-04-07 18:36:45 +0000,bwinton,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585511467090366466,2015-04-07 18:36:26 +0000,setosaio,"RT @jsundram: Big Data Plots, by @FisherDanyel #openvisconf http://t.co/PXn3G4zyB1"
585511310667952129,2015-04-07 18:35:49 +0000,Milr0c,RT @arnicas: Yay - pivotgraphs as a graph aggregation by @wattenberg #openvisconf http://t.co/MkYrUJy7u5
585511255806496768,2015-04-07 18:35:36 +0000,jegeragh,RT @arnicas: Yay - pivotgraphs as a graph aggregation by @wattenberg #openvisconf http://t.co/MkYrUJy7u5
585511112025726978,2015-04-07 18:35:02 +0000,astrobiased,"RT @jegeragh: ""Big data scatterplot..."" By @FisherDanyel #openvisconf http://t.co/8XZC8HP8oy"
585510930768863232,2015-04-07 18:34:18 +0000,nanacalderon,RT @iamctodd: Developer to user collab'n + Goofy and Thinky: #sketchnotes of @moebio & @hfairfield's talks at #openvisconf http://t.co/nljrLsKOLT
585510915157688321,2015-04-07 18:34:15 +0000,arnicas,Yay - pivotgraphs as a graph aggregation by @wattenberg #openvisconf http://t.co/MkYrUJy7u5
585510890876862465,2015-04-07 18:34:09 +0000,jegeragh,"RT @JessSchillinger: When dealing with millions of points, how can we aggregate the data to make it easier to read and understand? -@FisherDanyel #openvisconf"
585510692192722946,2015-04-07 18:33:21 +0000,OpenVisConf,"RT @JessSchillinger: When dealing with millions of points, how can we aggregate the data to make it easier to read and understand? -@FisherDanyel #openvisconf"
585510668440358912,2015-04-07 18:33:16 +0000,OpenVisConf,"RT @jegeragh: ""Big data scatterplot..."" By @FisherDanyel #openvisconf http://t.co/8XZC8HP8oy"
585510584927592448,2015-04-07 18:32:56 +0000,TajCarson,Challenges with visualizing big data...with Danyel Fisher. #openvisconf http://t.co/up3cXWRy7P
585510545215848451,2015-04-07 18:32:46 +0000,jegeragh,"""Big data scatterplot..."" By @FisherDanyel #openvisconf http://t.co/8XZC8HP8oy"
585510495706357764,2015-04-07 18:32:35 +0000,JessSchillinger,RT @arnicas: Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585510471001837570,2015-04-07 18:32:29 +0000,vicapow,"RT @jsundram: Big Data Plots, by @FisherDanyel #openvisconf http://t.co/PXn3G4zyB1"
585510416589201408,2015-04-07 18:32:16 +0000,JessSchillinger,"When dealing with millions of points, how can we aggregate the data to make it easier to read and understand? -@FisherDanyel #openvisconf"
585510290978123776,2015-04-07 18:31:46 +0000,arnicas,Big Data plotting is actually easy -@FisherDanyel #openvisconf http://t.co/tC9UhZGLf7
585510288339968001,2015-04-07 18:31:45 +0000,jsundram,"Big Data Plots, by @FisherDanyel #openvisconf http://t.co/PXn3G4zyB1"
585510203745009664,2015-04-07 18:31:25 +0000,OpenVisConf,"RT @rjweise: Good comment by @FisherDanyel at #openvisconf :""size of data is part of the problem"""
585509853365460994,2015-04-07 18:30:01 +0000,rjweise,"Good comment by @FisherDanyel at #openvisconf :""size of data is part of the problem"""
585509810793242628,2015-04-07 18:29:51 +0000,OpenVisConf,RT @JessSchillinger: First instance of Calibri typeface at #openvisconf used in Microsoft Researcher @FisherDanyel's talk on big data.
585509768766304256,2015-04-07 18:29:41 +0000,AnalyzeViz,RT @threestory: Goofy is good. Goofy plus thinky is better. Great talk by @hfairfield at #openvisconf
